geocode,county,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
45001950100,Abbeville,SC,3094,2505,412,8,4,1,37,127,69,3025,2483,406,8,4,0,13,111
45001950200,Abbeville,SC,4190,3309,663,6,14,2,59,137,107,4083,3279,655,6,14,2,16,111
45001950300,Abbeville,SC,3189,2795,217,8,10,5,5,149,37,3152,2784,215,8,10,5,5,125
45001950401,Abbeville,SC,3248,2205,899,2,9,1,17,115,51,3197,2188,899,2,9,0,7,92
45001950402,Abbeville,SC,2628,1967,527,1,13,1,27,92,60,2568,1946,526,1,13,0,7,75
45001950500,Abbeville,SC,5298,2862,2224,7,15,1,24,165,50,5248,2846,2221,7,14,0,8,152
45001950600,Abbeville,SC,2648,1234,1263,12,8,0,29,102,49,2599,1218,1262,12,7,0,14,86
45003020100,Aiken,SC,4877,3203,1012,9,4,8,405,236,539,4338,3140,999,8,4,4,15,168
45003020200,Aiken,SC,5910,4357,964,30,20,9,191,339,427,5483,4239,959,27,19,5,9,225
45003020301,Aiken,SC,2468,1756,357,17,10,0,152,176,255,2213,1726,352,9,10,0,3,113
45003020303,Aiken,SC,1778,403,1133,9,2,1,85,145,154,1624,379,1118,6,2,1,12,106
45003020304,Aiken,SC,4757,2727,1512,35,57,5,110,311,256,4501,2692,1504,27,55,4,28,191
45003020401,Aiken,SC,7216,4146,2101,30,96,9,328,506,645,6571,4041,2072,19,96,9,22,312
45003020402,Aiken,SC,1968,1060,614,10,14,1,162,107,222,1746,1030,611,8,14,1,7,75
45003020500,Aiken,SC,9244,6959,1311,17,145,7,169,636,558,8686,6840,1302,12,145,0,45,342
45003020601,Aiken,SC,3935,2854,693,23,35,1,64,265,173,3762,2813,690,13,34,1,12,199
45003020603,Aiken,SC,3070,1922,794,13,7,2,95,237,263,2807,1867,779,6,7,2,7,139
45003020604,Aiken,SC,2717,1328,917,7,17,0,207,241,349,2368,1275,905,6,17,0,21,144
45003020701,Aiken,SC,5767,4139,1099,12,64,7,112,334,251,5516,4076,1086,7,64,7,33,243
45003020702,Aiken,SC,4792,1955,1933,20,32,0,452,400,790,4002,1813,1922,13,32,0,18,204
45003020801,Aiken,SC,3158,2699,235,12,44,8,21,139,91,3067,2675,233,7,44,8,5,95
45003020802,Aiken,SC,5712,3950,936,32,159,9,239,387,473,5239,3868,931,22,156,8,30,224
45003020901,Aiken,SC,2206,1382,596,23,11,3,54,137,129,2077,1348,594,20,11,3,1,100
45003020903,Aiken,SC,3673,2710,579,15,17,0,103,249,252,3421,2675,564,11,17,0,8,146
45003020904,Aiken,SC,3137,1599,1172,18,25,2,112,209,192,2945,1556,1149,17,25,2,29,167
45003021001,Aiken,SC,4747,3029,987,47,30,1,328,325,517,4230,2985,962,30,30,0,25,198
45003021003,Aiken,SC,3131,2154,388,22,9,4,240,314,461,2670,2104,379,16,8,1,5,157
45003021004,Aiken,SC,1904,663,912,9,5,1,167,147,295,1609,618,905,9,5,1,2,69
45003021101,Aiken,SC,2609,1938,397,19,10,2,92,151,177,2432,1896,394,16,10,2,3,111
45003021102,Aiken,SC,3580,2631,502,25,7,5,145,265,272,3308,2565,502,20,7,1,11,202
45003021201,Aiken,SC,6002,4735,749,8,106,2,57,345,218,5784,4698,738,3,105,1,14,225
45003021202,Aiken,SC,3582,2811,511,4,37,0,31,188,116,3466,2779,502,3,37,0,16,129
45003021204,Aiken,SC,3075,1906,763,13,150,4,56,183,152,2923,1873,762,9,150,4,9,116
45003021205,Aiken,SC,6839,5830,425,15,184,0,56,329,225,6614,5777,422,13,182,0,23,197
45003021300,Aiken,SC,4908,3607,936,8,76,4,87,190,166,4742,3562,927,7,76,4,10,156
45003021401,Aiken,SC,2149,685,1310,6,0,0,49,99,100,2049,662,1298,6,0,0,10,73
45003021402,Aiken,SC,3292,480,2568,2,18,7,65,152,81,3211,475,2547,2,18,3,43,123
45003021500,Aiken,SC,5121,3450,1146,17,59,3,124,322,271,4850,3389,1143,13,55,0,27,223
45003021601,Aiken,SC,5530,2531,2474,19,20,2,176,308,290,5240,2497,2458,17,20,2,24,222
45003021603,Aiken,SC,2943,1887,700,3,101,7,67,178,136,2807,1853,695,3,99,7,21,129
45003021604,Aiken,SC,5486,4030,821,22,111,1,94,407,284,5202,3979,807,17,111,1,20,267
45003021700,Aiken,SC,4410,2908,1222,27,13,6,41,193,105,4305,2870,1214,27,12,6,9,167
45003021800,Aiken,SC,2433,1434,850,21,7,1,27,93,41,2392,1423,848,20,7,1,12,81
45003021901,Aiken,SC,2852,1962,348,14,7,0,279,242,479,2373,1868,345,11,7,0,16,126
45003021902,Aiken,SC,2946,1874,638,20,11,0,173,230,345,2601,1808,637,14,11,0,6,125
45003022001,Aiken,SC,4746,3334,852,12,17,4,219,308,407,4339,3275,842,8,17,4,19,174
45003022003,Aiken,SC,4592,3290,957,16,35,1,80,213,194,4398,3245,944,12,34,0,18,145
45003022004,Aiken,SC,2495,1581,739,3,6,0,36,130,93,2402,1563,724,2,6,0,10,97
45003022100,Aiken,SC,3051,2117,703,15,14,5,25,172,82,2969,2101,700,14,14,3,11,126
45003980100,Aiken,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45005970201,Allendale,SC,2378,237,2070,5,0,0,25,41,46,2332,221,2067,5,0,0,5,34
45005970202,Allendale,SC,1620,472,1067,5,4,0,35,37,38,1582,468,1066,4,4,0,7,33
45005970500,Allendale,SC,4041,1301,2519,38,13,1,79,90,110,3931,1296,2513,36,13,1,1,71
45007000200,Anderson,SC,4739,3982,411,14,38,0,111,183,177,4562,3940,410,14,38,0,12,148
45007000300,Anderson,SC,5415,3526,1064,6,107,0,133,579,590,4825,3459,1056,6,107,0,8,189
45007000500,Anderson,SC,2831,890,1735,11,14,0,44,137,86,2745,860,1729,11,14,0,24,107
45007000600,Anderson,SC,3255,788,2166,8,9,0,87,197,135,3120,764,2156,8,9,0,25,158
45007000701,Anderson,SC,2600,889,1412,5,5,0,106,183,217,2383,839,1403,4,5,0,6,126
45007000702,Anderson,SC,1687,633,801,7,3,4,91,148,181,1506,605,798,7,3,1,5,87
45007000800,Anderson,SC,2586,1326,888,3,11,1,168,189,260,2326,1304,881,2,8,0,18,113
45007000900,Anderson,SC,2883,1745,851,3,24,4,73,183,173,2710,1715,835,0,24,4,13,119
45007001000,Anderson,SC,2683,1827,493,6,122,1,84,150,167,2516,1786,486,3,122,1,8,110
45007001100,Anderson,SC,5625,4325,683,9,161,1,124,322,276,5349,4282,676,5,161,1,27,197
45007010103,Anderson,SC,9518,7820,608,35,190,5,308,552,658,8860,7668,594,12,190,5,46,345
45007010105,Anderson,SC,2774,1739,461,5,359,1,75,134,109,2665,1714,460,4,356,1,45,85
45007010106,Anderson,SC,4944,4381,223,10,30,0,52,248,170,4774,4327,221,9,30,0,16,171
45007010107,Anderson,SC,4092,3515,232,27,60,0,45,213,146,3946,3468,228,22,60,0,15,153
45007010108,Anderson,SC,5548,4773,303,17,23,0,135,297,241,5307,4711,302,17,23,0,30,224
45007010200,Anderson,SC,5828,4938,370,23,58,0,126,313,235,5593,4878,369,14,58,0,21,253
45007010300,Anderson,SC,4240,3637,179,25,11,2,157,229,264,3976,3578,179,13,11,0,9,186
45007010403,Anderson,SC,3304,2776,190,29,4,3,113,189,197,3107,2749,184,17,4,1,3,149
45007010404,Anderson,SC,2732,2015,424,22,5,0,125,141,235,2497,1973,422,13,5,0,3,81
45007010405,Anderson,SC,3728,3047,149,23,5,0,320,184,466,3262,2970,145,13,5,0,8,121
45007010406,Anderson,SC,3211,2792,199,11,1,0,76,132,119,3092,2764,198,8,1,0,5,116
45007010501,Anderson,SC,4013,3419,260,14,90,0,45,185,135,3878,3389,258,12,90,0,4,125
45007010502,Anderson,SC,3733,3084,239,10,15,3,162,220,264,3469,3026,235,6,15,3,9,175
45007010601,Anderson,SC,3862,3282,287,21,18,1,44,209,92,3770,3254,287,20,18,1,15,175
45007010602,Anderson,SC,4014,3473,216,4,49,1,70,201,133,3881,3443,214,4,49,1,9,161
45007010701,Anderson,SC,1952,1328,412,0,59,0,29,124,60,1892,1318,408,0,59,0,7,100
45007010702,Anderson,SC,4320,2878,938,11,43,4,115,331,234,4086,2836,929,11,43,4,26,237
45007010800,Anderson,SC,5171,4375,423,6,45,3,37,282,93,5078,4349,423,3,45,3,10,245
45007010900,Anderson,SC,4504,4132,139,11,21,2,43,156,93,4411,4099,136,11,21,2,19,123
45007011001,Anderson,SC,5163,4523,289,17,16,0,65,253,145,5018,4494,289,12,16,0,17,190
45007011002,Anderson,SC,4425,3571,570,11,34,0,51,188,118,4307,3535,563,6,34,0,15,154
45007011100,Anderson,SC,2658,1913,489,1,75,1,36,143,97,2561,1882,488,1,75,1,8,106
45007011201,Anderson,SC,5143,4398,305,3,163,0,40,234,152,4991,4348,301,2,163,0,11,166
45007011203,Anderson,SC,4947,3986,441,6,172,0,89,253,180,4767,3958,440,4,172,0,21,172
45007011204,Anderson,SC,4588,3847,317,17,122,0,59,226,164,4424,3824,314,8,122,0,10,146
45007011301,Anderson,SC,3668,2900,552,11,15,0,37,153,67,3601,2882,549,8,15,0,9,138
45007011302,Anderson,SC,3884,2818,790,9,9,0,52,206,128,3756,2793,785,9,9,0,7,153
45007011401,Anderson,SC,4016,3176,493,16,15,0,83,233,159,3857,3141,485,15,15,0,16,185
45007011402,Anderson,SC,3364,2489,661,2,19,1,50,142,89,3275,2472,653,2,19,1,2,126
45007011501,Anderson,SC,3367,3033,194,4,7,0,21,108,47,3320,3014,193,3,7,0,5,98
45007011502,Anderson,SC,3085,2388,534,10,11,0,24,118,64,3021,2370,529,10,11,0,8,93
45007011600,Anderson,SC,2034,1887,58,1,4,0,11,73,24,2010,1884,57,1,4,0,7,57
45007011701,Anderson,SC,2190,1665,347,16,5,0,29,128,59,2131,1652,347,16,5,0,15,96
45007011702,Anderson,SC,3740,3399,151,9,17,0,36,128,69,3671,3373,149,8,17,0,12,112
45007011800,Anderson,SC,4038,3364,353,10,16,0,71,224,149,3889,3319,348,10,16,0,7,189
45007011901,Anderson,SC,5349,3184,1275,37,19,6,432,396,631,4718,3122,1274,11,19,4,17,271
45007011902,Anderson,SC,2975,1271,1414,9,4,4,106,167,178,2797,1242,1408,0,4,4,10,129
45007012001,Anderson,SC,5219,3731,1038,21,58,4,77,290,220,4999,3661,1029,12,58,3,11,225
45007012002,Anderson,SC,5056,3357,1264,7,21,3,141,263,273,4783,3311,1259,6,18,2,16,171
45007012200,Anderson,SC,5513,4522,600,7,13,3,87,281,176,5337,4470,600,7,13,3,13,231
45007012300,Anderson,SC,3504,1628,1549,16,18,0,66,227,179,3325,1581,1532,5,18,0,15,174
45009960101,Bamberg,SC,1469,527,895,5,11,0,10,21,16,1453,524,895,4,11,0,1,18
45009960102,Bamberg,SC,3312,298,2924,4,19,0,16,51,17,3295,294,2918,4,17,0,14,48
45009960201,Bamberg,SC,2610,1267,1230,10,23,0,6,74,14,2596,1261,1230,8,23,0,6,68
45009960202,Bamberg,SC,3448,1228,2062,6,2,0,36,114,47,3401,1221,2059,4,2,0,13,102
45009960300,Bamberg,SC,1132,790,298,5,4,0,13,22,24,1108,780,298,5,4,0,2,19
45009960400,Bamberg,SC,1340,936,354,0,9,0,2,39,23,1317,930,349,0,9,0,0,29
45011970101,Barnwell,SC,1863,694,1066,9,3,1,5,85,50,1813,657,1066,8,3,1,0,78
45011970102,Barnwell,SC,3396,2095,1081,21,12,3,59,125,98,3298,2078,1069,17,12,0,15,107
45011970200,Barnwell,SC,3296,997,2137,21,8,0,34,99,63,3233,984,2135,18,8,0,7,81
45011970300,Barnwell,SC,3529,1413,1843,8,88,3,48,126,72,3457,1398,1834,8,88,3,20,106
45011970401,Barnwell,SC,2315,1589,646,4,5,0,3,68,26,2289,1581,641,4,5,0,1,57
45011970402,Barnwell,SC,2710,2054,391,8,36,9,65,147,111,2599,2035,390,5,36,8,3,122
45011970500,Barnwell,SC,3473,1645,1661,6,9,2,44,106,99,3374,1613,1650,1,9,2,12,87
45011980100,Barnwell,SC,7,6,0,1,0,0,0,0,1,6,6,0,0,0,0,0,0
45013000100,Beaufort,SC,3982,1302,2450,9,15,0,69,137,116,3866,1291,2431,9,13,0,14,108
45013000200,Beaufort,SC,4952,1704,2712,21,18,3,190,304,396,4556,1662,2703,13,16,3,7,152
45013000300,Beaufort,SC,3888,2463,631,14,93,15,212,460,662,3226,2252,614,6,82,13,21,238
45013000400,Beaufort,SC,1982,1224,234,10,75,8,44,387,574,1408,1057,220,6,73,8,4,40
45013000501,Beaufort,SC,6624,3202,2188,22,69,17,675,451,1028,5596,3081,2161,14,64,17,31,228
45013000502,Beaufort,SC,6019,3199,1714,38,145,10,358,555,832,5187,3013,1666,30,145,9,31,293
45013000503,Beaufort,SC,6430,4373,1031,25,164,11,258,568,708,5722,4181,998,16,159,9,50,309
45013000600,Beaufort,SC,2316,1426,610,1,20,6,73,180,144,2172,1399,608,1,20,6,9,129
45013000700,Beaufort,SC,6070,4355,1164,12,87,5,134,313,283,5787,4289,1150,12,87,5,48,196
45013000800,Beaufort,SC,5350,3152,1557,33,97,8,144,359,383,4967,3050,1545,13,97,8,21,233
45013000901,Beaufort,SC,3254,2624,396,9,19,1,41,164,154,3100,2580,391,5,19,1,14,90
45013000902,Beaufort,SC,8756,6653,1049,34,114,12,250,644,707,8049,6459,1027,24,110,9,42,378
45013000903,Beaufort,SC,2042,1357,497,5,44,0,52,87,139,1903,1325,495,2,44,0,0,37
45013001000,Beaufort,SC,5201,3472,695,13,126,5,39,851,1033,4168,3199,663,12,118,3,0,173
45013001101,Beaufort,SC,3551,2381,1000,10,13,0,47,100,86,3465,2364,996,8,10,0,12,75
45013001103,Beaufort,SC,1425,206,1118,3,0,0,42,56,79,1346,193,1107,3,0,0,9,34
45013001104,Beaufort,SC,3046,931,1825,8,6,2,107,167,209,2837,913,1822,7,6,1,10,78
45013001200,Beaufort,SC,1192,1113,21,2,12,2,6,36,17,1175,1110,21,0,9,2,6,27
45013002101,Beaufort,SC,557,504,14,2,5,0,2,30,19,538,496,14,0,5,0,2,21
45013002102,Beaufort,SC,5966,4555,375,32,83,2,412,507,825,5141,4420,371,13,83,2,23,229
45013002103,Beaufort,SC,9703,7607,533,48,165,9,437,904,1200,8503,7357,515,25,160,8,43,395
45013002105,Beaufort,SC,4787,3720,327,13,97,3,150,477,470,4317,3634,322,8,97,3,13,240
45013002106,Beaufort,SC,11418,7793,944,64,271,4,1142,1200,2312,9106,7465,914,19,270,1,38,399
45013002107,Beaufort,SC,10963,6048,1266,105,122,3,2059,1360,3736,7227,5511,1223,25,118,3,35,312
45013002108,Beaufort,SC,5070,3527,244,19,52,0,682,546,1241,3829,3336,240,13,51,0,9,180
45013002109,Beaufort,SC,4376,4193,75,4,16,0,2,86,58,4318,4181,75,4,16,0,0,42
45013002110,Beaufort,SC,7940,6828,582,9,109,0,138,274,338,7602,6738,576,9,106,0,13,160
45013002201,Beaufort,SC,7620,6802,258,8,70,0,175,307,390,7230,6732,252,8,70,0,7,161
45013002202,Beaufort,SC,4234,3617,267,8,43,3,91,205,209,4025,3567,262,3,42,3,28,120
45013010100,Beaufort,SC,1615,1537,10,1,9,0,21,37,19,1596,1536,10,1,9,0,11,29
45013010200,Beaufort,SC,3433,2937,59,15,31,1,200,190,376,3057,2901,58,2,31,1,10,54
45013010300,Beaufort,SC,4124,3799,51,4,39,1,54,176,167,3957,3765,50,2,39,1,12,88
45013010400,Beaufort,SC,5735,4394,502,13,40,1,438,347,783,4952,4273,496,1,40,0,13,129
45013010500,Beaufort,SC,4172,2512,540,22,29,0,631,438,1154,3018,2329,537,9,29,0,10,104
45013010600,Beaufort,SC,4109,3871,36,2,26,1,22,151,106,4003,3848,36,2,26,0,5,86
45013010700,Beaufort,SC,4725,4401,69,10,30,1,39,175,114,4611,4386,68,9,30,1,15,102
45013010800,Beaufort,SC,3106,1036,590,56,19,1,865,539,1558,1548,868,576,3,19,1,24,57
45013010900,Beaufort,SC,1852,1513,60,10,14,2,109,144,212,1640,1473,60,3,14,1,23,66
45013011000,Beaufort,SC,1545,908,209,6,25,0,220,177,377,1168,887,202,4,25,0,2,48
45013011100,Beaufort,SC,2468,2271,37,4,17,0,49,90,105,2363,2251,37,4,17,0,2,52
45013011200,Beaufort,SC,685,618,15,5,8,0,9,30,24,661,615,15,5,8,0,0,18
45013011300,Beaufort,SC,834,732,18,9,4,0,23,48,68,766,717,18,1,4,0,8,18
45013990100,Beaufort,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45015020101,Berkeley,SC,2974,1192,1635,23,13,2,18,91,57,2917,1171,1629,21,13,2,5,76
45015020102,Berkeley,SC,4063,2378,1410,26,7,0,66,176,102,3961,2359,1403,22,6,0,25,146
45015020201,Berkeley,SC,3507,1660,1583,32,11,4,39,178,70,3437,1648,1579,30,9,4,18,149
45015020202,Berkeley,SC,2926,379,2446,8,8,0,13,72,14,2912,379,2439,6,8,0,11,69
45015020301,Berkeley,SC,3062,2513,394,5,7,2,11,130,53,3009,2495,390,5,7,2,6,104
45015020303,Berkeley,SC,1833,853,881,6,6,0,23,64,49,1784,848,873,3,6,0,5,49
45015020304,Berkeley,SC,4476,3525,700,20,20,1,43,167,95,4381,3493,694,18,16,1,16,143
45015020401,Berkeley,SC,3890,2471,1172,10,12,1,43,181,108,3782,2443,1170,10,12,1,13,133
45015020404,Berkeley,SC,6963,5599,701,28,121,4,92,418,322,6641,5506,685,16,119,3,34,278
45015020405,Berkeley,SC,3447,1471,1749,6,9,2,71,139,135,3312,1452,1745,5,9,1,8,92
45015020406,Berkeley,SC,2858,2530,28,3,65,1,19,212,182,2676,2501,25,2,65,1,6,76
45015020407,Berkeley,SC,9274,8207,286,25,204,5,89,458,318,8956,8129,284,25,204,5,23,286
45015020503,Berkeley,SC,5227,3508,1191,58,19,7,156,288,247,4980,3451,1185,55,19,6,12,252
45015020504,Berkeley,SC,4151,2167,1714,16,40,0,47,167,82,4069,2158,1700,16,40,0,15,140
45015020505,Berkeley,SC,4699,2396,1724,27,101,10,118,323,334,4365,2298,1700,19,101,9,15,223
45015020506,Berkeley,SC,6008,3235,2205,34,22,5,210,297,307,5701,3175,2187,28,22,5,21,263
45015020601,Berkeley,SC,4792,3210,905,27,88,11,132,419,346,4446,3123,884,25,84,11,41,278
45015020602,Berkeley,SC,7949,5001,2040,18,151,1,112,626,453,7496,4872,2006,15,146,1,22,434
45015020707,Berkeley,SC,7411,4010,2242,54,174,4,296,631,535,6876,3883,2215,50,170,3,100,455
45015020710,Berkeley,SC,7202,4441,1755,45,140,2,206,613,541,6661,4326,1738,36,139,2,33,387
45015020711,Berkeley,SC,14020,10330,1755,69,327,11,264,1264,933,13087,10095,1729,56,318,11,72,806
45015020712,Berkeley,SC,3411,2753,143,53,25,1,137,299,263,3148,2703,142,44,25,0,24,210
45015020713,Berkeley,SC,7268,5107,1018,51,196,9,301,586,650,6618,4956,1008,36,189,9,44,376
45015020714,Berkeley,SC,6016,3839,1356,38,83,1,219,480,502,5514,3711,1337,31,83,1,25,326
45015020715,Berkeley,SC,3912,2519,714,23,36,4,260,356,469,3443,2432,705,23,36,3,23,221
45015020716,Berkeley,SC,8619,4922,1889,99,283,2,593,831,1118,7501,4786,1869,57,279,2,55,453
45015020717,Berkeley,SC,5246,2638,1442,48,96,6,489,527,756,4490,2560,1409,34,92,6,62,327
45015020718,Berkeley,SC,6953,3220,2182,41,69,5,699,737,1100,5853,3074,2147,32,69,0,70,461
45015020719,Berkeley,SC,5283,3166,1036,26,180,5,314,556,484,4799,3056,1022,24,176,5,106,410
45015020720,Berkeley,SC,4816,3657,496,17,162,5,80,399,297,4519,3588,483,14,159,5,18,252
45015020721,Berkeley,SC,3384,2138,375,25,214,1,315,316,544,2840,2087,371,5,213,0,11,153
45015020722,Berkeley,SC,3151,2437,302,11,83,1,78,239,186,2965,2391,293,8,83,1,26,163
45015020723,Berkeley,SC,3093,1898,467,41,62,7,260,358,366,2727,1850,464,27,60,7,84,235
45015020724,Berkeley,SC,4034,2919,386,21,138,4,368,198,544,3490,2794,371,16,134,4,8,163
45015020725,Berkeley,SC,1562,1117,143,7,43,10,65,177,191,1371,1059,135,4,40,10,8,115
45015020804,Berkeley,SC,3030,1220,1031,14,184,2,260,319,436,2594,1169,1014,11,181,0,49,170
45015020806,Berkeley,SC,3717,1976,1034,44,53,8,243,359,400,3317,1883,1019,14,53,1,105,242
45015020807,Berkeley,SC,10031,4965,3134,60,482,29,429,932,930,9101,4735,3102,33,472,27,115,617
45015020808,Berkeley,SC,3802,1677,1208,73,119,2,318,405,622,3180,1592,1188,31,114,1,45,209
45015020809,Berkeley,SC,3294,1574,771,56,143,2,329,419,544,2750,1518,769,16,140,1,64,242
45015020810,Berkeley,SC,3861,1612,767,63,210,3,680,526,1108,2753,1517,756,19,208,3,47,203
45015020811,Berkeley,SC,4779,1840,1575,132,198,0,560,474,900,3879,1758,1557,45,193,0,77,249
45015020812,Berkeley,SC,6008,4539,508,9,305,7,162,478,398,5610,4452,491,2,298,5,45,317
45015020901,Berkeley,SC,1652,938,169,4,36,0,375,130,449,1203,906,167,4,36,0,14,76
45015020903,Berkeley,SC,3412,2444,484,18,50,5,172,239,283,3129,2410,476,15,50,5,16,157
45015020904,Berkeley,SC,4129,2623,478,25,318,0,199,486,429,3700,2547,467,16,318,0,62,290
45015021000,Berkeley,SC,4666,2651,769,27,139,10,722,348,1076,3590,2501,762,11,139,9,16,152
45015980100,Berkeley,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45017950100,Calhoun,SC,5383,3528,1511,25,11,5,108,195,179,5204,3488,1508,25,10,5,12,156
45017950201,Calhoun,SC,1883,1039,739,6,5,1,15,78,53,1830,1025,731,6,5,1,0,62
45017950202,Calhoun,SC,3741,1512,1992,15,8,0,108,106,162,3579,1478,1992,15,6,0,16,72
45017950400,Calhoun,SC,3112,1817,1130,16,6,0,41,102,93,3019,1792,1130,16,6,0,2,73
45019000100,Charleston,SC,2087,1701,262,3,12,0,18,91,60,2027,1695,259,3,12,0,12,46
45019000200,Charleston,SC,1372,1311,11,0,5,0,13,32,23,1349,1311,11,0,5,0,5,17
45019000400,Charleston,SC,3213,2598,399,1,23,2,80,110,192,3021,2525,398,1,23,2,0,72
45019000500,Charleston,SC,1761,1662,9,0,33,0,3,54,27,1734,1656,9,0,33,0,0,36
45019000600,Charleston,SC,1074,894,61,2,52,0,11,54,39,1035,883,61,1,52,0,3,35
45019000700,Charleston,SC,2432,1942,281,1,34,1,49,124,122,2310,1912,279,1,34,1,1,82
45019000900,Charleston,SC,1560,814,604,7,15,4,42,74,81,1479,796,594,7,15,3,7,57
45019001000,Charleston,SC,2331,1793,363,4,37,2,23,109,76,2255,1771,362,4,36,2,12,68
45019001100,Charleston,SC,2988,1567,1156,4,71,4,35,151,94,2894,1541,1153,4,71,4,17,104
45019001500,Charleston,SC,1520,848,579,8,6,2,11,66,44,1476,840,579,4,6,2,0,45
45019001901,Charleston,SC,4394,3729,366,10,52,3,33,201,141,4253,3682,364,8,50,3,12,134
45019001902,Charleston,SC,4601,3710,489,14,93,0,58,237,152,4449,3668,488,10,90,0,20,173
45019002002,Charleston,SC,6128,5147,456,13,63,5,86,358,205,5923,5091,456,13,63,5,45,250
45019002004,Charleston,SC,1595,1505,7,7,8,0,9,59,13,1582,1504,7,4,8,0,6,53
45019002005,Charleston,SC,7122,6414,208,17,102,1,37,343,199,6923,6356,201,17,100,1,16,232
45019002006,Charleston,SC,5022,4000,668,13,64,3,24,250,137,4885,3956,667,12,64,3,9,174
45019002007,Charleston,SC,3749,3455,27,3,38,0,15,211,95,3654,3428,27,3,38,0,10,148
45019002008,Charleston,SC,4703,3418,1009,5,40,1,53,177,144,4559,3374,998,5,40,1,14,127
45019002009,Charleston,SC,4264,2586,1354,13,43,4,24,240,138,4126,2561,1342,10,42,2,9,160
45019002103,Charleston,SC,4771,2903,1242,21,24,3,315,263,548,4223,2804,1235,14,20,3,13,134
45019002104,Charleston,SC,2012,1922,20,0,22,1,12,35,30,1982,1915,20,0,22,0,8,17
45019002105,Charleston,SC,2184,2115,12,3,9,0,3,42,25,2159,2109,12,2,9,0,0,27
45019002106,Charleston,SC,3543,2915,311,12,41,6,60,198,166,3377,2876,311,12,40,6,11,121
45019002107,Charleston,SC,11798,8540,1715,44,87,2,690,720,1129,10669,8351,1697,21,85,1,50,464
45019002108,Charleston,SC,2742,1954,387,16,11,3,225,146,342,2400,1906,383,4,11,3,16,77
45019002200,Charleston,SC,2848,1429,1240,15,10,0,41,113,82,2766,1419,1234,12,10,0,10,81
45019002300,Charleston,SC,1884,1216,574,6,3,0,29,56,65,1819,1195,574,4,2,0,4,40
45019002401,Charleston,SC,1468,708,680,0,3,2,17,58,37,1431,707,671,0,3,2,3,45
45019002402,Charleston,SC,2627,962,1478,7,4,0,88,88,106,2521,950,1468,4,4,0,18,77
45019002503,Charleston,SC,2382,1099,1138,8,12,2,48,75,124,2258,1063,1121,5,11,2,3,53
45019002504,Charleston,SC,5169,2864,1739,32,28,0,291,215,438,4731,2834,1733,13,23,0,8,120
45019002604,Charleston,SC,3619,2570,624,4,110,0,146,165,239,3380,2527,622,3,110,0,23,95
45019002605,Charleston,SC,3907,2089,1230,16,54,38,248,232,393,3514,2050,1220,15,52,38,10,129
45019002606,Charleston,SC,2130,1881,125,0,36,0,12,76,56,2074,1868,121,0,36,0,3,46
45019002611,Charleston,SC,3007,2285,409,15,58,2,52,186,132,2875,2261,402,7,58,1,16,130
45019002612,Charleston,SC,6677,3638,2253,15,228,34,138,371,358,6319,3551,2229,11,225,34,15,254
45019002613,Charleston,SC,5255,3696,863,20,119,2,205,350,384,4871,3607,860,8,119,2,26,249
45019002614,Charleston,SC,3469,2112,875,15,140,24,75,228,156,3313,2079,875,15,140,24,37,143
45019002701,Charleston,SC,2597,1066,1202,8,88,3,70,160,153,2444,1040,1197,6,88,1,7,105
45019002702,Charleston,SC,4679,1566,2836,17,22,1,60,177,165,4514,1532,2822,13,22,1,17,107
45019002801,Charleston,SC,4409,3461,600,7,74,12,50,205,115,4294,3435,598,7,71,11,14,158
45019002802,Charleston,SC,2663,2415,52,2,33,1,25,135,94,2569,2394,51,2,32,1,6,83
45019002900,Charleston,SC,2839,1921,679,4,57,2,21,155,95,2744,1894,672,4,57,2,3,112
45019003000,Charleston,SC,3897,3578,59,5,65,2,13,175,105,3792,3544,59,5,62,1,6,115
45019003104,Charleston,SC,5741,1548,1499,123,113,6,1986,466,2636,3105,1353,1478,10,109,2,15,138
45019003105,Charleston,SC,4018,822,1226,38,30,0,1509,393,1939,2079,695,1220,3,26,0,15,120
45019003106,Charleston,SC,8631,3836,3414,56,144,10,526,645,981,7650,3642,3354,35,143,10,35,431
45019003107,Charleston,SC,7501,2752,3088,103,212,14,670,662,1139,6362,2605,3028,51,210,9,95,364
45019003108,Charleston,SC,3797,868,2326,27,107,2,238,229,396,3401,836,2296,16,107,2,14,130
45019003109,Charleston,SC,3376,1435,1306,28,84,12,295,216,472,2904,1351,1296,13,77,10,14,143
45019003110,Charleston,SC,7197,2218,2935,47,94,10,1466,427,1831,5366,2079,2902,13,94,10,42,226
45019003111,Charleston,SC,5102,999,3091,19,127,0,583,283,745,4357,949,3076,13,126,0,21,172
45019003113,Charleston,SC,4771,1827,1727,38,184,14,563,418,939,3832,1708,1686,15,183,14,19,207
45019003115,Charleston,SC,7372,3621,2616,48,135,3,377,572,767,6605,3439,2581,34,128,3,66,354
