place_id_2010,place,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
1375300,Tallapoosa,GA,3170,2927,152,3,26,0,7,55,18,3152,2912,152,3,26,0,5,54
1375328,Tallulah Falls,GA,168,161,0,1,0,0,2,4,9,159,154,0,1,0,0,0,4
1375412,Talmo,GA,180,173,0,0,3,0,0,4,10,170,164,0,0,3,0,0,3
1375496,Tarrytown,GA,87,60,21,0,1,0,5,0,5,82,60,21,0,1,0,0,0
1375580,Tate City,GA,16,16,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0
1375664,Taylorsville,GA,210,187,7,3,0,0,8,5,11,199,186,7,3,0,0,0,3
1375832,Temple,GA,4228,3097,948,17,16,0,59,91,145,4083,3031,936,17,16,0,4,79
1375888,Tennille,GA,1539,520,972,2,9,0,9,27,19,1520,519,966,2,9,0,0,24
1376112,The Rock,GA,160,152,2,0,0,0,6,0,10,150,148,2,0,0,0,0,0
1376168,Thomaston,GA,9170,5025,3772,20,44,3,165,141,296,8874,4931,3748,19,43,1,8,124
1376224,Thomasville,GA,18413,7919,9904,63,154,0,163,210,418,17995,7711,9868,61,154,0,35,166
1376280,Thomson,GA,6778,2354,4248,17,22,3,43,91,103,6675,2323,4223,17,22,3,6,81
1376364,Thunderbolt,GA,2668,1411,936,15,122,2,111,71,239,2429,1341,909,4,122,2,2,49
1376476,Tifton,GA,16350,8552,5934,26,313,8,1241,276,1861,14489,8069,5894,19,311,8,12,176
1376504,Tiger,GA,408,398,0,0,0,0,4,6,16,392,386,0,0,0,0,0,6
1376532,Tignall,GA,546,268,271,0,0,0,0,7,7,539,268,264,0,0,0,0,7
1376756,Toccoa,GA,8491,6209,1852,33,96,0,80,221,208,8283,6107,1843,27,94,0,14,198
1376952,Toomsboro,GA,472,233,223,2,0,0,4,10,5,467,233,223,1,0,0,0,10
1377372,Trenton,GA,2301,2197,16,6,19,4,20,39,74,2227,2151,16,4,19,1,1,35
1377540,Trion,GA,1827,1408,38,5,18,5,289,64,383,1444,1355,38,3,18,0,1,29
1377652,Tucker,GA,27581,17366,6146,99,2036,21,1174,739,2928,24653,15951,6003,57,2022,19,75,526
1377736,Tunnel Hill,GA,856,800,32,6,2,0,13,3,30,826,787,32,3,2,0,0,2
1377764,Turin,GA,274,249,23,0,1,0,0,1,4,270,245,23,0,1,0,0,1
1377988,Twin City,GA,1742,774,932,1,5,1,18,11,32,1710,761,931,1,5,1,0,11
1378036,Tybee Island,GA,2990,2795,94,16,35,0,16,34,46,2944,2770,94,14,35,0,1,30
1378044,Tyrone,GA,6879,4640,1741,12,231,8,84,163,246,6633,4490,1722,12,231,5,31,142
1378100,Ty Ty,GA,725,430,253,1,7,0,22,12,44,681,413,252,0,7,0,1,8
1378156,Unadilla,GA,3796,1292,2373,2,18,2,86,23,241,3555,1172,2341,2,18,2,1,19
1378324,Union City,GA,19456,2166,16005,45,170,1,630,439,1368,18088,1667,15852,43,148,1,59,318
1378380,Union Point,GA,1617,683,860,8,5,0,39,22,85,1532,657,858,1,5,0,0,11
1378464,Unionville,GA,1845,19,1773,6,2,0,26,19,41,1804,17,1768,6,2,0,1,10
1378744,Uvalda,GA,598,361,208,0,3,0,16,10,19,579,358,208,0,3,0,0,10
1378800,Valdosta,GA,54518,23596,27844,187,933,51,880,1027,2204,52314,22634,27620,129,919,45,161,806
1378996,Varnell,GA,1744,1447,75,10,48,0,140,24,301,1443,1304,70,6,48,0,5,10
1379164,Vernonburg,GA,122,120,0,0,2,0,0,0,0,122,120,0,0,2,0,0,0
1379388,Vidalia,GA,10473,5686,4267,24,145,5,227,119,479,9994,5474,4245,21,145,5,21,83
1379416,Vidette,GA,112,76,31,0,2,0,0,3,1,111,75,31,0,2,0,0,3
1379444,Vienna,GA,4011,997,2761,6,22,1,186,38,322,3689,901,2738,6,22,1,0,21
1379528,Villa Rica,GA,13956,8132,4669,45,242,4,468,396,1064,12892,7641,4598,36,239,3,57,318
1379612,Vinings,GA,9734,6180,2736,18,406,6,163,225,502,9232,5913,2679,12,402,6,38,182
1379808,Waco,GA,516,501,7,0,1,0,4,3,6,510,499,7,0,1,0,0,3
1379864,Wadley,GA,2061,359,1632,3,13,0,50,4,98,1963,317,1629,3,9,0,1,4
1379948,Waleska,GA,644,548,57,1,9,2,8,19,24,620,533,57,1,8,2,3,16
1380228,Walnut Grove,GA,1330,1198,70,4,9,1,13,35,46,1284,1176,64,4,9,0,0,31
1380256,Walthourville,GA,4111,1300,2373,29,58,20,107,224,340,3771,1135,2339,26,57,19,16,179
1380480,Warm Springs,GA,425,283,133,2,4,0,3,0,4,421,282,133,2,4,0,0,0
1380508,Warner Robins,GA,66588,35407,24714,234,1752,140,2197,2144,5089,61499,33304,24379,184,1730,59,105,1738
1380592,Warrenton,GA,1937,527,1368,6,16,0,9,11,25,1912,522,1357,5,16,0,1,11
1380676,Warwick,GA,423,149,270,1,2,0,0,1,0,423,149,270,1,2,0,0,1
1380704,Washington,GA,4134,1490,2502,8,30,0,29,75,63,4071,1460,2499,5,30,0,8,69
1380788,Watkinsville,GA,2832,2482,179,6,68,0,46,51,123,2709,2413,178,4,68,0,4,42
1380844,Waverly Hall,GA,735,425,280,7,3,0,6,14,20,715,421,279,4,3,0,0,8
1380956,Waycross,GA,14649,5959,8072,47,117,3,193,258,413,14236,5801,8029,38,116,3,24,225
1380984,Waynesboro,GA,5766,1524,4079,2,24,3,68,66,117,5649,1495,4062,2,24,3,5,58
1381128,Webster County,GA,2799,1512,1185,0,7,0,66,29,98,2701,1492,1177,0,7,0,1,24
1382132,West Point,GA,3474,1358,2004,8,34,2,28,40,86,3388,1315,1993,7,34,0,1,38
1382412,Whigham,GA,471,288,169,10,0,0,4,0,4,467,287,169,10,0,0,1,0
1382468,White,GA,670,573,23,0,0,1,58,15,74,596,561,23,0,0,1,0,11
1382636,Whitemarsh Island,GA,6792,5608,574,10,417,3,47,133,205,6587,5469,567,9,417,3,9,113
1382692,White Plains,GA,284,168,115,0,0,0,0,1,1,283,167,115,0,0,0,0,1
1382720,Whitesburg,GA,588,500,75,1,0,0,8,4,21,567,488,75,0,0,0,0,4
1382972,Willacoochee,GA,1391,618,504,15,3,1,217,33,322,1069,552,498,4,0,0,0,15
1383084,Williamson,GA,352,296,35,0,2,0,5,14,3,349,294,35,0,2,0,4,14
1383168,Wilmington Island,GA,15138,13787,568,37,397,2,130,217,464,14674,13477,553,32,393,2,20,197
1383420,Winder,GA,14099,10117,2568,26,287,17,694,390,1381,12718,9529,2542,20,285,13,39,290
1383728,Winterville,GA,1122,823,245,3,4,0,40,7,59,1063,806,244,3,4,0,0,6
1383868,Woodbine,GA,1412,807,556,11,1,3,4,30,33,1379,787,552,11,1,3,0,25
1383896,Woodbury,GA,961,381,575,0,3,0,1,1,5,956,378,574,0,3,0,0,1
1383952,Woodland,GA,408,95,307,3,0,0,0,3,0,408,95,307,3,0,0,0,3
1384176,Woodstock,GA,23896,18940,2440,46,1077,4,655,734,2325,21571,17472,2337,42,1069,3,84,564
1384260,Woodville,GA,321,94,221,0,1,0,3,2,4,317,92,219,0,1,0,3,2
1384288,Woolsey,GA,158,150,5,0,0,0,0,3,2,156,149,5,0,0,0,0,2
1384456,Wrens,GA,2187,699,1414,1,12,0,36,25,55,2132,679,1413,1,12,0,2,25
1384512,Wrightsville,GA,2195,921,1221,9,8,2,19,15,24,2171,917,1216,9,8,2,4,15
1384708,Yatesville,GA,357,280,67,1,1,0,0,8,1,356,280,67,1,1,0,0,7
1384832,Yonah,GA,507,489,3,6,0,0,0,9,5,502,485,3,6,0,0,0,8
1384960,Young Harris,GA,899,831,25,4,12,1,16,10,36,863,817,23,4,11,0,1,7
1385128,Zebulon,GA,1174,699,413,22,10,0,8,22,17,1157,692,413,22,10,0,1,19
