geocode,county,state,diversity_index2010,diversity_index2020,di_change,eth_white_nh_pct2010,eth_black_nh_pct2010,eth_hispanic_pct2010,eth_am_indian_nh_pct2010,eth_asian_nh_pct2010,eth_pac_isl_nh_pct2010,eth_other_nh_pct2010,eth_mult_nh_pct2010,eth_white_nh_pct2020,eth_black_nh_pct2020,eth_hispanic_pct2020,eth_am_indian_nh_pct2020,eth_asian_nh_pct2020,eth_pac_isl_nh_pct2020,eth_other_nh_pct2020,eth_mult_nh_pct2020
37163970900,Sampson,NC,0.6157422581703759,0.658027662157475,0.042285403987099124,0.4751660866814299,0.37899398924391015,0.12053147738057576,0.008857956342929452,0.0012654223347042075,0,0,0.01518506801645049,0.4469086021505376,0.3235887096774194,0.19186827956989247,0.008400537634408602,0.004032258064516129,0,0,0.025201612903225805
37163971001,Sampson,NC,0.6639824912231782,0.6706902456189081,0.0067077543957299035,0.4036680077374953,0.24261678849449556,0.33779455858862717,0.003114908839444308,0.0017305049108023933,0.001038302946481436,6.922019643209573e-4,0.009344726518332925,0.39174423310400647,0.22662889518413598,0.3520841764467827,0.003237555645487657,0,0,0.004046944556859571,0.02225819506272764
37163971002,Sampson,NC,0.6272290221932595,0.6570459511029383,0.029816928909678797,0.34233108809437923,0.4795350818312648,0.15968076662622638,0.00922653172406479,0.0052723038423227375,0,0,0.003954227881742053,0.3792822185970636,0.41435562805872755,0.16231647634584012,0.012234910277324634,0,8.156606851549756e-4,8.156606851549756e-4,0.030179445350734094
37163971003,Sampson,NC,0.4951974542707356,0.5660597359632971,0.07086228169256148,0.2545454545454545,0.6602870813397129,0.05837320574162679,0.0019138755980861245,0,0,0,0.024880382775119617,0.23798882681564246,0.6,0.12849162011173185,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0,0.027932960893854747
37165010101,Scotland,NC,0.48907385142764814,0.5569189457292734,0.06784509430162522,0.6798890429958391,0.21081830790568654,0.0188626907073509,0.05825242718446602,0.015256588072122053,2.7739251040221914e-4,8.321775312066575e-4,0.01581137309292649,0.6163219042221593,0.23746103712099745,0.026353074525361293,0.06999149900821762,0.010767922924341174,2.8336639274582036e-4,0.0056673278549164065,0.03315386795126098
37165010102,Scotland,NC,0.5791920428921855,0.645303906082428,0.06611186319024254,0.5393366756652526,0.3549942151947551,0.015618974161203239,0.05553413035094485,0.013690705746239876,3.856536829926726e-4,7.713073659853452e-4,0.019668337832626302,0.45815941164778373,0.36931027628702046,0.031405287219240706,0.06877360365732459,0.020671834625323,5.963029218843172e-4,0.003776585171934009,0.047306698469489164
37165010200,Scotland,NC,0.44822621453287204,0.451471082297246,0.0032448677643739376,0.16941176470588235,0.7190588235294118,0.01647058823529412,0.07341176470588236,0.0018823529411764706,0,7.058823529411765e-4,0.019058823529411763,0.15522966242390704,0.7202545655783066,0.014388489208633094,0.06087437742114001,0.003320420586607637,0,0.004427227448810182,0.04150525733259546
37165010300,Scotland,NC,0.5994486695684538,0.619583057471833,0.02013438790337918,0.3565158676569885,0.5165428764348413,0.025658338960162053,0.07427413909520594,0.005176682421787081,4.5014629754670267e-4,6.752194463200541e-4,0.020706729687148324,0.28347406513872137,0.5382388419782871,0.03570566948130278,0.08371531966224367,0.010615199034981907,4.825090470446321e-4,0.0036188178528347406,0.04414957780458384
37165010400,Scotland,NC,0.6765932333545435,0.7088992489488947,0.0323060155943512,0.431131592421915,0.2913466461853559,0.028929851510496672,0.22708653353814645,0.005376344086021506,0,0.0015360983102918587,0.014592933947772658,0.37386535552193645,0.3436081694402421,0.06675491679273828,0.1645234493192133,0.007753403933434191,1.8910741301059002e-4,0.0024583963691376704,0.04084720121028744
37165010501,Scotland,NC,0.6144312475321199,0.6414154624599062,0.026984214927786354,0.5135913015669972,0.3322673488967061,0.014070994563479372,0.10265430124720179,0.01726894787336105,3.197953309881676e-4,9.593859929645027e-4,0.018867924528301886,0.4907338769458858,0.3224610822831727,0.018532246108228317,0.09896219421793921,0.005930318754633061,0.001111934766493699,0.002223869532987398,0.060044477390659746
37165010502,Scotland,NC,0.558485084015059,0.6116267407260464,0.05314165671098736,0.6237361579200771,0.17790081848820413,0.02575830524795378,0.13914299470389985,0.0026480500722195475,0,0.002888781896966779,0.027924891670678863,0.5754929577464789,0.17746478873239438,0.03577464788732394,0.14225352112676057,0.0025352112676056337,0,0.001971830985915493,0.06450704225352112
37165010601,Scotland,NC,0.6302113792824671,0.6636781070211193,0.033466727738652224,0.3369077306733167,0.4895261845386534,0.02119700748129676,0.12518703241895263,0.002743142144638404,2.4937655860349125e-4,0.0014962593516209476,0.022693266832917707,0.34446227929373996,0.4423756019261637,0.02504012841091493,0.14157303370786517,0.005778491171749599,9.630818619582664e-4,0.0044943820224719105,0.03531300160513644
37165010602,Scotland,NC,0.6174895154808048,0.6491327943690861,0.031643278888281334,0.5238780207134638,0.3029344073647871,0.020713463751438434,0.12428078250863062,0.006329113924050633,0,0.002589182968929804,0.019275028768699656,0.5037453183520599,0.2712234706616729,0.01466916354556804,0.1441947565543071,0.017790262172284643,6.242197253433209e-4,6.242197253433209e-4,0.04712858926342072
