place_id_2010,place,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
0123872,Emelle,AL,53,3,50,0,0,0,0,0,0,53,3,50,0,0,0,0,0
0123880,Emerald Mountain,AL,2561,2230,282,4,16,0,9,20,42,2519,2198,281,4,16,0,2,18
0124184,Enterprise,AL,26562,18442,5508,137,523,84,1090,778,2328,24234,17473,5415,125,510,44,35,632
0124256,Epes,AL,192,17,175,0,0,0,0,0,0,192,17,175,0,0,0,0,0
0124472,Ethelsville,AL,81,60,21,0,0,0,0,0,0,81,60,21,0,0,0,0,0
0124568,Eufaula,AL,13137,6698,5859,71,85,21,287,116,566,12571,6509,5838,23,85,19,4,93
0124616,Eunola,AL,243,222,18,0,1,0,0,2,4,239,218,18,0,1,0,0,2
0124664,Eutaw,AL,2934,530,2353,3,13,0,16,19,37,2897,519,2346,3,13,0,0,16
0124688,Eva,AL,519,500,0,2,1,0,2,14,2,517,500,0,2,1,0,0,14
0124808,Evergreen,AL,3944,1373,2462,6,9,0,67,27,91,3853,1361,2458,6,9,0,1,18
0124880,Excel,AL,723,659,36,10,0,0,1,17,5,718,657,36,10,0,0,0,15
0125120,Fairfield,AL,11117,462,10518,4,1,3,79,50,127,10990,442,10489,3,1,2,5,48
0125216,Fairford,AL,186,114,33,37,0,0,0,2,0,186,114,33,37,0,0,0,2
0125240,Fairhope,AL,15326,13961,955,28,110,7,136,129,432,14894,13689,952,27,106,7,1,112
0125384,Fairview,AL,446,426,1,0,2,0,17,0,50,396,393,1,0,2,0,0,0
0125648,Falkville,AL,1279,1178,44,14,1,2,17,23,28,1251,1170,44,14,1,2,0,20
0125816,Faunsdale,AL,98,66,32,0,0,0,0,0,0,98,66,32,0,0,0,0,0
0125840,Fayette,AL,4619,3390,1121,12,16,0,26,54,66,4553,3364,1118,9,16,0,0,46
0125864,Fayetteville,AL,1284,1248,17,4,0,0,1,14,4,1280,1245,17,4,0,0,0,14
0126152,Fitzpatrick,AL,83,65,18,0,0,0,0,0,2,81,63,18,0,0,0,0,0
0126200,Five Points,AL,141,66,74,0,0,0,0,1,0,141,66,74,0,0,0,0,1
0126824,Flomaton,AL,1440,1001,391,23,2,1,6,16,33,1407,977,388,23,2,1,0,16
